store_name,storeid,addr_num,addr_st,addr_add,city,state,zip5,store_type,stype_num,store_group,stgrp_num,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,year_first,year_last,X,Y,method,match,dup,st_fips,cty_fips,tract_fips,gisjn_tct,msa_fips,msa_name,msa_short,place_fips,place_name,gisjn_plc,puma_fips,gisjn_puma,chain
City Farmers Market,st_369332,3317,Buford Hwy NE,NA,Atlanta,GA,30329,Super Store,15,Supermarket,6,0,0,0,0,0,0,0,1,1,1,2015,2017,-84.32875,33.84287,usda,NA,0,G13,G13089,G13089021416,G1300890021416,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1310944,Brookhaven city,G13010944,G1310944,G13002004,NA
KROGER 259,st_163446,3330,Piedmont Rd NE,NA,Atlanta,GA,30305,Super Store,15,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.37316,33.84722,usda,NA,0,G13,G13121,G13121009601,G1301210009601,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1304000,Atlanta city,G13004000,G1304000,G13001006,kroger
Target Store T-1197,st_179861,3535,Peachtree Rd NE,NA,Atlanta,GA,30326,Super Store,15,Supermarket,6,0,1,1,1,1,1,1,1,1,1,2009,2017,-84.36041,33.8525,usda,NA,0,G13,G13121,G13121009602,G1301210009602,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1304000,Atlanta city,G13004000,G1304000,G13001006,NA
KROGER 218,st_079108,3855,Buford Hwy NE,NA,Atlanta,GA,30329,Super Store,15,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.31364,33.8564,usda,NA,0,G13,G13089,G13089021414,G1300890021414,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1310944,Brookhaven city,G13010944,G1310944,G13002004,kroger
Mercado Fresco,st_339934,4166,Buford Hwy,Ste 1115,Atlanta,GA,30345,Super Store,15,Supermarket,6,0,0,0,0,0,0,1,1,1,1,2014,2017,-84.30712,33.86235,usda,NA,0,G13,G13089,G13089021412,G1300890021412,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1315172,Chamblee city,G13015172,G1315172,G13002004,NA
Costco Wholesale 1084,st_246941,500,Brookhaven Ave,NA,Atlanta,GA,30319,Super Store,15,Supermarket,6,0,0,0,1,1,1,1,1,1,1,2011,2017,-84.33047,33.8721,usda,NA,0,G13,G13089,G13089021411,G1300890021411,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1310944,Brookhaven city,G13010944,G1310944,G13002004,NA
KROGER 207,st_086255,3300,Cobb Pkwy,NA,Atlanta,GA,30339,Super Store,15,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.45653,33.87248,usda,NA,0,G13,G13067,G13067031207,G1300670031207,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1379612,Vinings CDP,G13079612,G1379612,G13003004,kroger
Costco Wholesale 0631,st_214713,2900,Cumberland Mall SE,NA,Atlanta,GA,30339,Super Store,15,Supermarket,6,0,0,1,1,1,1,1,1,1,1,2010,2017,-84.4669,33.88139,usda,NA,0,G13,G13067,G13067031207,G1300670031207,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",NA,NA,NA,NA,G13003004,NA
KROGER STORE 479,st_119737,3559,Chamblee Tucker Rd,NA,Atlanta,GA,30341,Super Store,15,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.24869,33.88553,usda,NA,0,G13,G13089,G13089021705,G1300890021705,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",NA,NA,NA,NA,G13002003,kroger
KROGER 350,st_088494,4920,ROSWELL RD,NA,ATLANTA,GA,30342,Super Store,15,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.38142,33.88991,usda,NA,0,G13,G13121,G13121010212,G1301210010212,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1368516,Sandy Springs city,G13068516,G1368516,G13001001,kroger
KROGER 652,st_117383,2036,JOHNSON FERRY RD,NA,ATLANTA,GA,30319,Super Store,15,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.33015,33.89356,usda,NA,0,G13,G13089,G13089021209,G1300890021209,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1310944,Brookhaven city,G13010944,G1310944,G13002004,kroger
BUFORD HIGHWAY FARMERS MARKET,st_168509,5600,Buford Hwy NE,NA,Atlanta,GA,30340,Super Store,15,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.27194,33.90479,usda,NA,0,G13,G13089,G13089021306,G1300890021306,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1323536,Doraville city,G13023536,G1323536,G13002004,NA
KROGER 491,st_100548,3871,N Peachtree Rd,NA,Atlanta,GA,30341,Super Store,15,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.29583,33.90602,usda,NA,0,G13,G13089,G13089021301,G1300890021301,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1315172,Chamblee city,G13015172,G1315172,G13002004,kroger
Target 2333,st_175602,5610,Roswell Rd NE,NA,Atlanta,GA,30342,Super Store,15,Supermarket,6,0,1,1,1,1,1,1,1,1,1,2009,2017,-84.37877,33.90771,usda,NA,0,G13,G13121,G13121010212,G1301210010212,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1368516,Sandy Springs city,G13068516,G1368516,G13001001,NA
WHOLE FOODS MARKET 10136,st_114069,5930,Roswell Rd NE,NA,Atlanta,GA,30328,Super Store,15,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.37923,33.91687,usda,NA,0,G13,G13121,G13121010205,G1301210010205,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1368516,Sandy Springs city,G13068516,G1368516,G13001001,NA
Costco Wholesale 0188,st_214585,6350,Peachtree Dunwoody Rd NE,NA,Atlanta,GA,30328,Super Store,15,Supermarket,6,0,0,1,1,1,1,1,1,1,1,2010,2017,-84.352,33.92814,usda,NA,0,G13,G13121,G13121010110,G1301210010110,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1368516,Sandy Springs city,G13068516,G1368516,G13001001,NA
TARGET STORE T-2036,st_015792,100,Perimeter Ctr Place,NA,Atlanta,GA,30346,Super Store,15,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.3409,33.92901,usda,NA,0,G13,G13089,G13089021215,G1300890021215,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1324768,Dunwoody city,G13024768,G1324768,G13002004,NA
WAYFIELD FOODS 13,st_114033,5025,WINTERS CHAPEL RD,NA,ATLANTA,GA,30360,Super Store,15,Supermarket,6,1,1,1,0,0,0,0,0,0,0,2008,2010,-84.27069194,33.94335953,esri,PointAddress,0,G13,G13089,G13089021305,G1300890021305,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1324768,Dunwoody city,G13024768,G1324768,G13004001,NA
KROGER 313,st_085873,8331,Roswell Rd,NA,Atlanta,GA,30350,Super Store,15,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.35027,33.98253,usda,NA,0,G13,G13121,G13121010119,G1301210010119,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1368516,Sandy Springs city,G13068516,G1368516,G13001001,kroger
PUBLIX 1056,st_024006,3730,Carmia Dr SW,Ste 200,Atlanta,GA,30331,Supermarket,16,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.50977,33.65634,usda,NA,0,G13,G13121,G13121007706,G1301210007706,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1304000,Atlanta city,G13004000,G1304000,G13001003,publix
A Food Mart,st_253205,121,Cleveland Ave,NA,Atlanta,GA,30315,Supermarket,16,Supermarket,6,0,0,0,1,1,1,1,0,1,1,2011,2017,-84.39196,33.68115,usda,NA,0,G13,G13121,G13121007001,G1301210007001,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1304000,Atlanta city,G13004000,G1304000,G13001007,NA
Wayfield Foods 2,st_087078,2532,Bouldercrest Rd SE,NA,Atlanta,GA,30316,Supermarket,16,Supermarket,6,1,1,1,1,1,1,1,1,1,0,2008,2016,-84.31065252,33.68685429,esri,StreetAddress,0,G13,G13089,G13089023423,G1300890023423,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",NA,NA,NA,NA,G13001008,NA
Food Town Market,st_409390,2532,Bouldercrest Rd SE,NA,Atlanta,GA,30316,Supermarket,16,Supermarket,6,0,0,0,0,0,0,0,0,0,1,2017,2017,-84.31068,33.68689,usda,NA,0,G13,G13089,G13089023423,G1300890023423,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",NA,NA,NA,NA,G13001008,NA
New York Farmers Market,st_065211,1990,Perkerson Rd SW,NA,Atlanta,GA,30310,Supermarket,16,Supermarket,6,1,1,0,0,1,0,0,0,0,0,2008,2012,-84.41778188,33.70031027,esri,PointAddress,0,G13,G13121,G13121007500,G1301210007500,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1304000,Atlanta city,G13004000,G1304000,G13004600,NA
New York Farmers  Market,st_231003,1990,Perkerson Rd SW,NA,Atlanta,GA,30310,Supermarket,16,Supermarket,6,0,0,1,1,0,0,0,0,0,0,2010,2011,-84.41778188,33.70031027,esri,PointAddress,0,G13,G13121,G13121007500,G1301210007500,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1304000,Atlanta city,G13004000,G1304000,G13004600,NA
SAVE-A-LOT 475,st_297546,1901,Metropolitan Pkwy SW,NA,Atlanta,GA,30315,Supermarket,16,Supermarket,6,0,0,0,0,1,1,1,1,1,1,2012,2017,-84.40812,33.70338,usda,NA,0,G13,G13121,G13121007500,G1301210007500,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1304000,Atlanta city,G13004000,G1304000,G13004600,NA
SUPER GIANT FOOD,st_065495,2080,Campbellton Rd SW,NA,Atlanta,GA,30311,Supermarket,16,Supermarket,6,1,1,1,1,1,1,1,0,0,0,2008,2014,-84.4570407,33.70650621,esri,StreetAddress,0,G13,G13121,G13121007603,G1301210007603,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1304000,Atlanta city,G13004000,G1304000,G13004600,NA
Super Giant Food,st_369407,2080,Campbellton Rd SW,NA,Atlanta,GA,30311,Supermarket,16,Supermarket,6,0,0,0,0,0,0,0,1,1,1,2015,2017,-84.45708,33.70654,usda,NA,0,G13,G13121,G13121007603,G1301210007603,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1304000,Atlanta city,G13004000,G1304000,G13004600,NA
SUPER GIANT FOOD,st_070298,1432,Moreland Ave SE,NA,Atlanta,GA,30316,Supermarket,16,Supermarket,6,1,1,1,1,1,1,0,0,0,0,2008,2013,-84.3494642,33.71300658,esri,StreetAddress,0,G13,G13089,G13089023802,G1300890023802,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",NA,NA,NA,NA,G13001008,NA
Aldi 58,st_049576,1461,Moreland Ave SE,NA,Atlanta,GA,30316,Supermarket,16,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.34953,33.71399,usda,NA,0,G13,G13121,G13121006900,G1301210006900,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1304000,Atlanta city,G13004000,G1304000,G13001007,aldi
Publix 0503,st_073424,3695,Cascade Rd SW,NA,Atlanta,GA,30331,Supermarket,16,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.50959,33.72373,usda,NA,0,G13,G13121,G13121007900,G1301210007900,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",NA,NA,NA,NA,G13001003,publix
PUBLIX 0783,st_120072,2235,Glenwood Ave SE,NA,Atlanta,GA,30316,Supermarket,16,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.31388,33.74011,usda,NA,0,G13,G13089,G13089020802,G1300890020802,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1304000,Atlanta city,G13004000,G1304000,G13001007,publix
SAVE-A-LOT 567,st_132212,854,Oak St SW,NA,Atlanta,GA,30310,Supermarket,16,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.41643,33.74062,usda,NA,0,G13,G13121,G13121004200,G1301210004200,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1304000,Atlanta city,G13004000,G1304000,G13004600,NA
PUBLIX 0790,st_124327,825,Martin Luther King Jr Dr NW,NA,Atlanta,GA,30314,Supermarket,16,Supermarket,6,1,1,1,1,0,0,0,0,0,0,2008,2011,-84.412962,33.75473752,esri,PointAddress,0,G13,G13121,G13121002500,G1301210002500,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1304000,Atlanta city,G13004000,G1304000,G13004600,publix
PUBLIX 0776,st_116806,595,PIEDMONT RD,NA,ATLANTA,GA,30308,Supermarket,16,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.38188,33.77022,usda,NA,0,G13,G13121,G13121001800,G1301210001800,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1304000,Atlanta city,G13004000,G1304000,G13001007,publix
PUBLIX 0724,st_115777,1001,Ponce de Leon Ave NE,NA,Atlanta,GA,30306,Supermarket,16,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.35454,33.77376,usda,NA,0,G13,G13121,G13121001500,G1301210001500,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1304000,Atlanta city,G13004000,G1304000,G13001007,publix
SUPER GIANT FOOD,st_130790,2176,Donald Lee Hollowell Pkwy NW,NA,Atlanta,GA,30318,Supermarket,16,Supermarket,6,1,1,1,1,1,1,1,1,1,0,2008,2016,-84.45721265,33.77651947,esri,PointAddress,0,G13,G13121,G13121008601,G1301210008601,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1304000,Atlanta city,G13004000,G1304000,G13004600,NA
Trader Joe's 730,st_030019,931,Monroe Dr NE,NA,Atlanta,GA,30308,Supermarket,16,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.36932,33.77954,usda,NA,0,G13,G13121,G13121001300,G1301210001300,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1304000,Atlanta city,G13004000,G1304000,G13001007,NA
PUBLIX 1061,st_025209,950,W PEACHTREE ST NW,NA,ATLANTA,GA,30309,Supermarket,16,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.38747,33.78058,usda,NA,0,G13,G13121,G13121001001,G1301210001001,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1304000,Atlanta city,G13004000,G1304000,G13001006,publix
PUBLIX 1010,st_017146,1380,Atlantic Dr NW,Ste 14135,Atlanta,GA,30363,Supermarket,16,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.39756,33.79244,usda,NA,0,G13,G13121,G13121000500,G1301210000500,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1304000,Atlanta city,G13004000,G1304000,G13001006,publix
Publix 599,st_087893,1544,Piedmont Ave NE,NA,Atlanta,GA,30324,Supermarket,16,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.3696,33.79646,usda,NA,0,G13,G13121,G13121000200,G1301210000200,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1304000,Atlanta city,G13004000,G1304000,G13001006,publix
Earth Fare 330,st_378136,1578,Avenue Pl,Ste 200,Atlanta,GA,30329,Supermarket,16,Supermarket,6,0,0,0,0,0,0,0,1,1,1,2015,2017,-84.32665,33.80115,usda,NA,0,G13,G13089,G13089022402,G1300890022402,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1324264,Druid Hills CDP,G13024264,G1324264,G13002002,NA
KROGER 659,st_122004,1745,PEACHTREE ST,NA,ATLANTA,GA,30309,Supermarket,16,Supermarket,6,1,1,1,1,1,0,0,0,0,0,2008,2012,-84.39271801,33.80188791,esri,PointAddress,0,G13,G13121,G13121009101,G1301210009101,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1304000,Atlanta city,G13004000,G1304000,G13001006,kroger
Sprouts Farmers Market 519,st_393214,1845,Piedmont Ave NE,Apt 500,Atlanta,GA,30324,Supermarket,16,Supermarket,6,0,0,0,0,0,0,0,0,1,1,2016,2017,-84.36688,33.80624,usda,NA,0,G13,G13121,G13121000100,G1301210000100,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1304000,Atlanta city,G13004000,G1304000,G13001006,NA
PUBLIX 1119,st_047338,2020,Howell Mill Rd NW,Ste A,Atlanta,GA,30318,Supermarket,16,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.41275,33.81024,usda,NA,0,G13,G13121,G13121009000,G1301210009000,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1304000,Atlanta city,G13004000,G1304000,G13001006,publix
The Fresh Market 061,st_304888,2099,Peachtree Rd NE,NA,Atlanta,GA,30309,Supermarket,16,Supermarket,6,0,0,0,0,0,1,1,1,1,1,2013,2017,-84.3922,33.81193,usda,NA,0,G13,G13121,G13121009101,G1301210009101,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1304000,Atlanta city,G13004000,G1304000,G13001006,NA
PUBLIX 0773,st_116804,2969,N Druid Hills Rd NE,NA,Atlanta,GA,30329,Supermarket,16,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.30949,33.81448,usda,NA,0,G13,G13089,G13089021504,G1300890021504,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1356168,North Druid Hills CDP,G13056168,G1356168,G13002002,publix
Publix 1226,st_421019,2275,Marietta Blvd NW,NA,Atlanta,GA,30318,Supermarket,16,Supermarket,6,0,0,0,0,0,0,0,0,0,1,2017,2017,-84.44987,33.81854,usda,NA,0,G13,G13121,G13121008903,G1301210008903,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1304000,Atlanta city,G13004000,G1304000,G13001006,publix
Publix 1044,st_028644,2325,Cheshire Bridge Rd NE,NA,Atlanta,GA,30324,Supermarket,16,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.3514,33.81895,usda,NA,0,G13,G13121,G13121009200,G1301210009200,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1304000,Atlanta city,G13004000,G1304000,G13001006,publix
PUBLIX 0719,st_105358,2365,Peachtree Rd NE,NA,Atlanta,GA,30305,Supermarket,16,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.38854,33.81918,usda,NA,0,G13,G13121,G13121009300,G1301210009300,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1304000,Atlanta city,G13004000,G1304000,G13001006,publix
The Fresh Market 202,st_378164,2480,Briarcliff Rd NE,Ste 19C,Atlanta,GA,30329,Supermarket,16,Supermarket,6,0,0,0,0,0,0,0,1,1,1,2015,2017,-84.3326,33.82641,usda,NA,0,G13,G13089,G13089021502,G1300890021502,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1310944,Brookhaven city,G13010944,G1310944,G13002002,NA
PUBLIX 282,st_066142,2900,PEACHTREE ROAD NW,NA,ATLANTA,GA,30305,Supermarket,16,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.38318,33.8337,usda,NA,0,G13,G13121,G13121009502,G1301210009502,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1304000,Atlanta city,G13004000,G1304000,G13001006,publix
BRITO SUPERMARKET 2,st_234144,3020,Buford Hwy NE,NA,Atlanta,GA,30329,Supermarket,16,Supermarket,6,0,0,1,1,1,1,0,0,0,0,2010,2013,-84.33685846,33.83647992,esri,PointAddress,0,G13,G13089,G13089021417,G1300890021417,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1310944,Brookhaven city,G13010944,G1310944,G13002004,NA
FOOD UNIVERSE,st_152034,2746,Clairmont Rd NE,NA,Atlanta,GA,30329,Supermarket,16,Supermarket,6,1,1,1,1,0,0,0,0,0,0,2008,2011,-84.31182741,33.83709848,esri,StreetAddress,0,G13,G13089,G13089021603,G1300890021603,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1356168,North Druid Hills CDP,G13056168,G1356168,G13002003,NA
Trader Joes 735,st_176483,3183,Peachtree Rd NE,NA,Atlanta,GA,30305,Supermarket,16,Supermarket,6,0,1,1,1,1,1,1,1,1,1,2009,2017,-84.37505,33.84133,usda,NA,0,G13,G13121,G13121009601,G1301210009601,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1304000,Atlanta city,G13004000,G1304000,G13001006,NA
PUBLIX 691,st_103279,2162,Henderson Mill Rd NE,NA,Atlanta,GA,30345,Supermarket,16,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.25575,33.84734,usda,NA,0,G13,G13089,G13089021703,G1300890021703,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",NA,NA,NA,NA,G13002003,publix
PUBLIX 0720,st_117260,1250,W Paces Ferry Rd NW,NA,Atlanta,GA,30327,Supermarket,16,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.42879,33.84937,usda,NA,0,G13,G13121,G13121009801,G1301210009801,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1304000,Atlanta city,G13004000,G1304000,G13001006,publix
PUBLIX 664,st_103276,3535,PEACHTREE STREET,NA,ATLANTA,GA,30326,Supermarket,16,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.36041,33.8525,usda,NA,0,G13,G13121,G13121009602,G1301210009602,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1304000,Atlanta city,G13004000,G1304000,G13001006,publix
KROGER 658,st_117375,3954,Peachtree Rd NE,NA,Atlanta,GA,30319,Supermarket,16,Supermarket,6,1,1,0,0,0,0,0,0,0,0,2008,2009,-84.342134,33.85793728,esri,StreetAddress,0,G13,G13089,G13089021102,G1300890021102,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1310944,Brookhaven city,G13010944,G1310944,G13002004,kroger
Aldi 57,st_061408,3963,Buford Hwy NE,NA,Atlanta,GA,30345,Supermarket,16,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.31083,33.85893,usda,NA,0,G13,G13089,G13089021410,G1300890021410,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1315172,Chamblee city,G13015172,G1315172,G13002004,aldi
PUBLIX 0800,st_121247,2562,Shallowford Rd NE,NA,Atlanta,GA,30345,Supermarket,16,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.28687,33.86196,usda,NA,0,G13,G13089,G13089021605,G1300890021605,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",NA,NA,NA,NA,G13002003,publix
"HONG KONG SUPERMARKET, LLC",st_086662,4166,"BUFORD HWAY, SUITE 115",NA,ATLANTA,GA,30345,Supermarket,16,Supermarket,6,1,1,1,0,0,0,0,0,0,0,2008,2010,-84.30712067,33.86234409,esri,PointAddress,0,G13,G13089,G13089021412,G1300890021412,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1315172,Chamblee city,G13015172,G1315172,G13002004,NA
Fiesta Farmers Market,st_251488,4166,Buford Hwy NE,Ste 1115,Atlanta,GA,30345,Supermarket,16,Supermarket,6,0,0,0,1,1,1,1,0,0,0,2011,2014,-84.30712067,33.86234409,esri,PointAddress,0,G13,G13089,G13089021412,G1300890021412,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1315172,Chamblee city,G13015172,G1315172,G13002004,NA
PUBLIX 536,st_081072,2451,CUMBERLAND PKWY,NA,ATLANTA,GA,30339,Supermarket,16,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.47743,33.86269,usda,NA,0,G13,G13067,G13067031211,G1300670031211,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1379612,Vinings CDP,G13079612,G1379612,G13003004,publix
Sonora Supermercado 01,st_387214,2190,Plaster Rd Ne,NA,Atlanta,GA,30345,Supermarket,16,Supermarket,6,0,0,0,0,0,0,0,0,1,1,2016,2017,-84.29947,33.86489,usda,NA,0,G13,G13089,G13089021410,G1300890021410,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1315172,Chamblee city,G13015172,G1315172,G13002004,NA
Supermercado Talpa 2,st_294789,4317,Buford Hwy,NA,Atlanta,GA,30341,Supermarket,16,Supermarket,6,0,0,0,0,1,1,1,1,1,0,2012,2016,-84.30097024,33.8677549,esri,PointAddress,0,G13,G13089,G13089021308,G1300890021308,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1315172,Chamblee city,G13015172,G1315172,G13002004,NA
"Supermercado Talpa 2, Inc. Talpa 2",st_417962,4317,Buford Hwy,NA,Atlanta,GA,30341,Supermarket,16,Supermarket,6,0,0,0,0,0,0,0,0,0,1,2017,2017,-84.30086,33.86786,usda,NA,0,G13,G13089,G13089021308,G1300890021308,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1315172,Chamblee city,G13015172,G1315172,G13002004,NA
Publix 0718,st_106652,4279,Roswell Rd NE,Ste 300,Atlanta,GA,30342,Supermarket,16,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.381,33.87148,usda,NA,0,G13,G13121,G13121010001,G1301210010001,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1304000,Atlanta city,G13004000,G1304000,G13001001,publix
The Fresh Market 084,st_304911,4405,Roswell Rd,NA,Atlanta,GA,30342,Supermarket,16,Supermarket,6,0,0,0,0,0,1,1,1,1,1,2013,2017,-84.38062,33.87526,usda,NA,0,G13,G13121,G13121010001,G1301210010001,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1304000,Atlanta city,G13004000,G1304000,G13001001,NA
Publix 1363,st_262695,104,Town Blvd,Ste A100,Atlanta,GA,30319,Supermarket,16,Supermarket,6,0,0,0,1,1,1,1,1,1,1,2011,2017,-84.33534,33.878,usda,NA,0,G13,G13089,G13089021102,G1300890021102,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1310944,Brookhaven city,G13010944,G1310944,G13002004,publix
Hoa-Binh Supermarket,st_138356,4897,Buford Hwy,Ste 116,Atlanta,GA,30341,Supermarket,16,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.28861,33.885,usda,NA,0,G13,G13089,G13089021204,G1300890021204,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1315172,Chamblee city,G13015172,G1315172,G13002004,NA
